test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
305.0,8326.500000000002,4242.2,43052.2,1.0,4.0,3.0,0.0,5.0,0.0,3.0,1.0,187.0,108.0,317.0,3.0,594.0,163.0,364.0,10.0,0.0,7633.45,346.9,207.35,138.8,289.75,2811.5,0.0,0.0,1140.95,7989.75,11311.5,7750.0,7400.0,8600.95
306.0,6221.75,574.65,8524.65,4.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,180.0,92.0,22.0,1.0,564.0,176.0,160.0,18.0,2881.75,2668.55,0.0,0.0,671.45,349.55,0.0,47.45,41.55,136.1,2109.55,1540.0,1827.45,1411.55,1636.1
307.0,1611.4,785.65,785.65,2.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,59.0,23.0,13.0,1.0,706.0,250.0,141.0,10.0,0.0,0.0,0.0,1577.65,33.75,191.1,262.34999999999997,102.2,141.15,88.85,191.1,262.34999999999997,102.2,141.15,88.85
308.0,2983.8999999999996,537.25,2487.25,2.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,54.0,44.0,27.0,3.0,533.0,148.0,129.0,9.0,1283.85,0.0,1600.0,100.05,0.0,0.0,106.80000000000001,0.0,93.4,337.05,250.0,506.8,500.0,443.4,787.05
309.0,399.15,203.95,503.95,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,36.0,10.0,3.0,338.0,90.0,154.0,13.0,314.54999999999995,0.0,0.0,45.6,39.0,0.0,0.0,0.0,203.95,0.0,0.0,0.0,0.0,353.95,150.0
310.0,740.25,300.34999999999997,1600.35,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,78.0,25.0,23.0,4.0,325.0,100.0,157.0,10.0,131.35,0.0,0.0,574.7,34.2,0.0,46.85,0.0,166.55,86.95,350.0,396.85,300.0,266.55,286.95
311.0,1766.85,380.5,380.5,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,107.0,11.0,14.0,1.0,306.0,134.0,156.0,14.0,0.0,47.7,0.0,119.15,1600.0,331.45,0.0,11.25,0.0,37.8,331.45,0.0,11.25,0.0,37.8
312.0,2884.1000000000004,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,81.0,15.0,10.0,1.0,345.0,127.0,166.0,12.0,51.75,1763.75,574.7,43.65,450.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.0,7974.900000000001,328.2,328.2,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,68.0,16.0,8.0,1.0,294.0,129.0,161.0,6.0,7519.1,455.8,0.0,0.0,0.0,0.0,0.0,191.95,0.0,136.25,0.0,0.0,191.95,0.0,136.25
314.0,3186.6000000000004,293.05,743.05,6.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,54.0,33.0,19.0,1.0,376.0,105.0,156.0,11.0,1600.0,88.8,70.4,92.69999999999999,1334.7,139.0,0.0,3.05,35.4,115.6,189.0,50.0,103.05,235.4,165.6
315.0,8580.65,101.95,101.95,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,79.0,20.0,10.0,0.0,275.0,135.0,168.0,12.0,0.0,0.0,0.0,8580.65,0.0,0.0,0.0,24.5,0.0,77.45,0.0,0.0,24.5,0.0,77.45
316.0,1795.3,611.65,611.65,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,81.0,15.0,8.0,0.0,328.0,119.0,152.0,10.0,1500.0,0.0,32.5,0.0,262.8,100.4,39.1,0.0,472.15,0.0,100.4,39.1,0.0,472.15,0.0
317.0,47.0,295.6,295.6,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,77.0,24.0,9.0,1.0,335.0,126.0,161.0,15.0,47.0,0.0,0.0,0.0,0.0,28.0,0.0,121.15,0.0,146.45,28.0,0.0,121.15,0.0,146.45
318.0,7696.15,288.7,888.7,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,57.0,30.0,22.0,2.0,384.0,118.0,164.0,6.0,0.0,66.8,129.35,0.0,7500.0,191.1,50.4,47.2,0.0,0.0,191.1,50.4,297.2,150.0,200.0
319.0,50.25,324.05,324.05,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,78.0,22.0,16.0,1.0,322.0,125.0,156.0,8.0,0.0,0.0,50.25,0.0,0.0,0.0,94.05,0.0,174.05,55.95,0.0,94.05,0.0,174.05,55.95
320.0,992.65,204.00000000000003,204.00000000000003,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,82.0,19.0,11.0,0.0,346.0,119.0,145.0,12.0,0.0,992.65,0.0,0.0,0.0,115.25,63.8,24.95,0.0,0.0,115.25,63.8,24.95,0.0,0.0
321.0,0.0,1055.3,1055.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,95.0,25.0,9.0,2.0,296.0,120.0,158.0,14.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,1017.4000000000001,0.0,0.0,37.9,0.0,1017.4000000000001,0.0,0.0
322.0,81.75,189.35,189.35,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,82.0,20.0,11.0,0.0,305.0,122.0,129.0,14.0,0.0,0.0,81.75,0.0,0.0,57.25,30.35,60.4,41.35,0.0,57.25,30.35,60.4,41.35,0.0
323.0,20.4,88.3,88.3,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,66.0,21.0,17.0,0.0,321.0,114.0,152.0,9.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,35.8,52.5,0.0,0.0,0.0,35.8,52.5
324.0,374.95,393.09999999999997,393.09999999999997,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,57.0,22.0,13.0,2.0,293.0,116.0,139.0,15.0,0.0,34.55,44.05,70.85,225.5,0.0,144.8,0.0,200.25,48.05,0.0,144.8,0.0,200.25,48.05
325.0,125.35,272.3,272.3,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,62.0,19.0,15.0,0.0,319.0,131.0,154.0,9.0,0.0,75.7,49.65,0.0,0.0,0.0,0.0,45.15,227.14999999999998,0.0,0.0,0.0,45.15,227.14999999999998,0.0
