test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
306.0,4790.049999999999,7778.65,59318.65,3.0,2.0,5.0,1.0,3.0,2.0,1.0,0.0,232.0,147.0,404.0,1.0,549.0,124.0,277.0,12.0,249.35,2855.35,255.4,207.35,1222.6,40.4,7589.6,91.5,0.0,57.150000000000006,10030.4,19449.6,9201.5,9270.0,11367.15
307.0,6177.4,619.0,4359.0,3.0,1.0,2.0,2.0,5.0,0.0,1.0,0.0,133.0,70.0,9.0,0.0,611.0,198.0,173.0,19.0,2881.75,2624.2,0.0,0.0,671.45,349.55,44.35,47.45,41.55,136.1,1129.55,814.35,777.45,591.55,1046.1
308.0,1602.2,794.8499999999999,1944.85,0.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,98.0,50.0,10.0,0.0,667.0,223.0,144.0,11.0,0.0,0.0,102.2,1500.0,0.0,191.1,262.34999999999997,0.0,218.8,122.6,241.1,712.3499999999999,150.0,518.8,322.6
309.0,3060.0,461.15,661.15,0.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,60.0,40.0,14.0,0.0,527.0,152.0,142.0,12.0,1283.85,0.0,1600.0,0.0,176.15,0.0,106.80000000000001,0.0,193.45,160.89999999999998,100.0,106.80000000000001,0.0,293.45,160.89999999999998
310.0,520.05,83.05000000000001,83.05000000000001,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,64.0,19.0,8.0,0.0,347.0,107.0,156.0,16.0,280.79999999999995,0.0,0.0,200.25,39.0,33.75,0.0,0.0,49.300000000000004,0.0,33.75,0.0,0.0,49.300000000000004,0.0
311.0,651.5,389.09999999999997,389.09999999999997,2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,78.0,22.0,5.0,0.0,325.0,103.0,175.0,14.0,42.6,0.0,0.0,574.7,34.2,88.75,46.85,0.0,166.55,86.95,88.75,46.85,0.0,166.55,86.95
312.0,2031.5,115.85,115.85,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,68.0,19.0,6.0,0.0,345.0,126.0,164.0,15.0,331.45,47.7,0.0,52.35,1600.0,0.0,0.0,11.25,66.8,37.8,0.0,0.0,11.25,66.8,37.8
313.0,2639.2,244.9,244.9,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,61.0,24.0,9.0,0.0,365.0,118.0,167.0,13.0,51.75,1562.5,574.7,0.0,450.25,0.0,201.25,0.0,43.65,0.0,0.0,201.25,0.0,43.65,0.0
314.0,474.90000000000003,7828.2,7828.2,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,52.0,15.0,2.0,0.0,310.0,130.0,167.0,7.0,19.1,455.8,0.0,0.0,0.0,7500.0,0.0,191.95,0.0,136.25,7500.0,0.0,191.95,0.0,136.25
315.0,3100.8500000000004,378.8,378.8,5.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,74.0,28.0,13.0,0.0,356.0,110.0,162.0,12.0,1600.0,0.0,73.45,92.69999999999999,1334.7,139.0,88.8,0.0,35.4,115.6,139.0,88.8,0.0,35.4,115.6
