test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
306.0,12201.300000000001,367.4,48457.4,2.0,2.0,6.0,1.0,4.0,2.0,0.0,0.0,226.0,150.0,365.0,4.0,555.0,121.0,316.0,9.0,249.35,10313.9,346.9,207.35,1083.8,40.4,131.05,0.0,0.0,195.95000000000002,9190.4,10651.05,9570.0,9280.0,9765.95
307.0,6181.35,615.05,4605.05,3.0,1.0,2.0,2.0,5.0,0.0,1.0,0.0,105.0,64.0,22.0,1.0,639.0,204.0,160.0,18.0,2881.75,2628.15,0.0,0.0,671.45,349.55,40.4,47.45,41.55,136.1,1159.55,660.4,827.45,841.55,1116.1
308.0,1700.25,696.8,2296.8,2.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,80.0,58.0,13.0,1.0,685.0,215.0,141.0,10.0,0.0,0.0,0.0,1577.65,122.6,191.1,262.34999999999997,102.2,141.15,0.0,291.1,762.3499999999999,552.2,541.15,150.0
309.0,2943.6499999999996,577.5,1227.5,1.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,61.0,41.0,17.0,1.0,526.0,151.0,139.0,11.0,1283.85,0.0,1600.0,59.8,0.0,0.0,106.80000000000001,0.0,133.65,337.05,350.0,106.80000000000001,150.0,283.65,337.05
310.0,553.8,49.300000000000004,49.300000000000004,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,63.0,20.0,12.0,3.0,348.0,106.0,152.0,13.0,314.54999999999995,0.0,0.0,200.25,39.0,0.0,0.0,0.0,49.300000000000004,0.0,0.0,0.0,0.0,49.300000000000004,0.0
311.0,730.5,310.09999999999997,310.09999999999997,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,75.0,8.0,16.0,4.0,328.0,117.0,164.0,10.0,71.1,0.0,0.0,625.2,34.2,60.25,46.85,0.0,116.05,86.95,60.25,46.85,0.0,116.05,86.95
312.0,1766.85,380.5,380.5,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,65.0,3.0,13.0,1.0,348.0,142.0,157.0,14.0,0.0,47.7,0.0,119.15,1600.0,331.45,0.0,11.25,0.0,37.8,331.45,0.0,11.25,0.0,37.8
313.0,2631.1,253.0,253.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,57.0,9.0,7.0,1.0,369.0,133.0,169.0,12.0,0.0,1562.5,574.7,43.65,450.25,51.75,201.25,0.0,0.0,0.0,51.75,201.25,0.0,0.0,0.0
314.0,7974.900000000001,328.2,328.2,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,48.0,4.0,8.0,1.0,314.0,141.0,161.0,6.0,7519.1,455.8,0.0,0.0,0.0,0.0,0.0,191.95,0.0,136.25,0.0,0.0,191.95,0.0,136.25
315.0,3051.4,428.24999999999994,428.24999999999994,3.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,71.0,9.0,15.0,1.0,359.0,129.0,160.0,11.0,1600.0,88.8,70.4,0.0,1292.2,139.0,0.0,3.05,128.1,158.1,139.0,0.0,3.05,128.1,158.1
316.0,8644.5,38.1,38.1,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,59.0,8.0,6.0,0.0,295.0,147.0,172.0,12.0,0.0,0.0,0.0,8580.65,63.85,0.0,0.0,24.5,0.0,13.6,0.0,0.0,24.5,0.0,13.6
317.0,1724.75,682.1999999999999,682.1999999999999,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,61.0,3.0,5.0,0.0,348.0,131.0,155.0,10.0,1500.0,0.0,32.5,0.0,192.25,100.4,39.1,0.0,472.15,70.55000000000001,100.4,39.1,0.0,472.15,70.55000000000001
318.0,47.0,295.6,295.6,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,72.0,14.0,8.0,1.0,340.0,136.0,162.0,15.0,47.0,0.0,0.0,0.0,0.0,28.0,0.0,121.15,0.0,146.45,28.0,0.0,121.15,0.0,146.45
319.0,7716.3,268.55,268.55,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,75.0,14.0,17.0,2.0,366.0,134.0,169.0,6.0,0.0,66.8,149.5,0.0,7500.0,191.1,50.4,27.05,0.0,0.0,191.1,50.4,27.05,0.0,0.0
320.0,55.95,318.35,318.35,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,57.0,11.0,12.0,1.0,343.0,136.0,160.0,8.0,0.0,0.0,0.0,0.0,55.95,0.0,94.05,50.25,174.05,0.0,0.0,94.05,50.25,174.05,0.0
321.0,992.65,204.00000000000003,204.00000000000003,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,68.0,8.0,10.0,0.0,360.0,130.0,146.0,12.0,0.0,992.65,0.0,0.0,0.0,115.25,63.8,24.95,0.0,0.0,115.25,63.8,24.95,0.0,0.0
322.0,0.0,1055.3,1055.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46.0,12.0,6.0,2.0,345.0,133.0,161.0,14.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,1017.4000000000001,0.0,0.0,37.9,0.0,1017.4000000000001,0.0,0.0
323.0,30.35,240.75,240.75,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,65.0,10.0,7.0,0.0,322.0,132.0,133.0,14.0,0.0,30.35,0.0,0.0,0.0,57.25,0.0,142.15,41.35,0.0,57.25,0.0,142.15,41.35,0.0
324.0,31.599999999999998,77.1,77.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,61.0,15.0,16.0,0.0,326.0,120.0,153.0,9.0,0.0,0.0,0.0,0.0,31.599999999999998,0.0,0.0,0.0,35.8,41.3,0.0,0.0,0.0,35.8,41.3
325.0,463.8,304.25,304.25,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,51.0,17.0,9.0,2.0,299.0,121.0,143.0,15.0,0.0,123.39999999999999,44.05,70.85,225.5,0.0,55.95,0.0,200.25,48.05,0.0,55.95,0.0,200.25,48.05
326.0,344.8,52.85,52.85,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,50.0,14.0,14.0,0.0,331.0,136.0,155.0,9.0,0.0,75.7,49.65,219.45,0.0,0.0,0.0,45.15,7.7,0.0,0.0,0.0,45.15,7.7,0.0
327.0,3878.85,87.35000000000001,87.35000000000001,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,64.0,7.0,12.0,2.0,336.0,131.0,150.0,8.0,1021.6,2857.25,0.0,0.0,0.0,0.0,0.0,87.35000000000001,0.0,0.0,0.0,0.0,87.35000000000001,0.0,0.0
328.0,1114.85,310.0,310.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,69.0,7.0,16.0,0.0,359.0,147.0,149.0,12.0,0.0,49.2,0.0,44.05,1021.6,50.849999999999994,229.05,30.1,0.0,0.0,50.849999999999994,229.05,30.1,0.0,0.0
329.0,2081.05,366.6,366.6,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,66.0,13.0,9.0,1.0,336.0,122.0,161.0,11.0,507.2,39.95,1533.9,0.0,0.0,0.0,149.45,154.0,0.0,63.15,0.0,149.45,154.0,0.0,63.15
330.0,3857.8500000000004,293.1,293.1,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,46.0,14.0,11.0,0.0,336.0,145.0,166.0,13.0,1080.65,0.0,99.3,2677.9,0.0,0.0,226.85,66.25,0.0,0.0,0.0,226.85,66.25,0.0,0.0
331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,11.0,11.0,1.0,308.0,122.0,165.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0,1244.3,629.3,629.3,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,38.0,4.0,10.0,1.0,313.0,127.0,140.0,16.0,62.1,0.0,1182.2,0.0,0.0,34.7,0.0,0.0,0.0,594.5999999999999,34.7,0.0,0.0,0.0,594.5999999999999
333.0,264.3,660.2,660.2,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,49.0,8.0,11.0,1.0,370.0,134.0,173.0,7.0,0.0,203.5,0.0,0.0,60.8,0.0,28.0,0.0,0.0,632.2,0.0,28.0,0.0,0.0,632.2
334.0,56.2,81.75,81.75,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,13.0,15.0,0.0,360.0,126.0,157.0,10.0,0.0,0.0,19.1,37.1,0.0,0.0,0.0,81.75,0.0,0.0,0.0,0.0,81.75,0.0,0.0
335.0,112.65,965.2,965.2,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,55.0,5.0,7.0,0.0,360.0,136.0,165.0,14.0,0.0,0.0,0.0,55.05,57.6,239.5,305.70000000000005,159.0,80.65,180.35,239.5,305.70000000000005,159.0,80.65,180.35
336.0,92.95,431.15000000000003,431.15000000000003,3.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,56.0,9.0,6.0,1.0,321.0,129.0,164.0,8.0,0.0,90.4,0.0,0.0,2.55,191.95,53.1,89.65,83.44999999999999,13.0,191.95,53.1,89.65,83.44999999999999,13.0
337.0,143.55,1209.2,4949.2,3.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,155.0,75.0,5.0,0.0,560.0,194.0,623.0,11.0,43.0,60.4,0.0,40.15,0.0,65.0,356.34999999999997,41.5,434.35,312.0,535.0,1616.35,691.5,1134.35,972.0
338.0,30.75,264.6,3244.6,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,157.0,59.0,7.0,0.0,588.0,227.0,166.0,9.0,0.0,0.0,30.75,0.0,0.0,251.35000000000002,0.0,0.0,0.0,13.25,711.35,490.0,830.0,580.0,633.25
339.0,2214.45,789.9000000000001,5279.9,4.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,140.0,72.0,14.0,0.0,608.0,211.0,164.0,14.0,34.8,455.8,415.35,1212.05,96.44999999999999,239.5,37.8,29.1,483.5,0.0,1049.5,907.8,949.1,1333.5,1040.0
340.0,298.6,628.0,628.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,88.0,31.0,10.0,0.0,517.0,177.0,151.0,9.0,50.95,47.4,0.0,0.0,200.25,268.5,38.35,0.0,59.95,261.2,268.5,38.35,0.0,59.95,261.2
341.0,176.15,39.5,39.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,6.0,0.0,347.0,139.0,157.0,17.0,0.0,176.15,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,39.5,0.0
342.0,277.25,133.75,133.75,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,63.0,8.0,12.0,1.0,341.0,150.0,180.0,20.0,0.0,277.25,0.0,0.0,0.0,0.0,50.65,0.0,41.65,41.45,0.0,50.65,0.0,41.65,41.45
343.0,317.40000000000003,193.8,193.8,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,50.0,4.0,14.0,0.0,346.0,145.0,162.0,15.0,0.0,0.0,0.0,317.40000000000003,0.0,100.4,61.05,0.0,0.0,32.35,100.4,61.05,0.0,0.0,32.35
344.0,1324.2500000000002,513.25,513.25,3.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,49.0,6.0,10.0,1.0,369.0,124.0,150.0,10.0,0.0,278.6,455.8,589.85,0.0,0.0,31.05,0.0,0.0,482.20000000000005,0.0,31.05,0.0,0.0,482.20000000000005
