test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
19.0,78.05000000000001,762.9,762.9,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,50.0,6.0,4.0,0.0,362.0,161.0,161.0,13.0,0.0,41.95,36.1,0.0,0.0,3.75,0.0,441.29999999999995,100.25,217.6,3.75,0.0,441.29999999999995,100.25,217.6
20.0,502.85,368.95,368.95,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,55.0,1.0,3.0,0.0,356.0,160.0,159.0,14.0,0.0,292.35,0.0,210.5,0.0,0.0,0.0,0.0,174.85,194.1,0.0,0.0,0.0,174.85,194.1
21.0,111.9,413.3,413.3,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,59.0,2.0,4.0,0.0,343.0,146.0,177.0,8.0,0.0,111.9,0.0,0.0,0.0,263.55,0.0,118.6,0.0,31.15,263.55,0.0,118.6,0.0,31.15
22.0,137.25,418.0,418.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,47.0,2.0,1.0,0.0,365.0,156.0,190.0,6.0,0.0,28.95,25.45,82.85,0.0,111.85,0.0,57.95,184.4,63.8,111.85,0.0,57.95,184.4,63.8
23.0,116.35000000000001,56.25,56.25,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,55.0,1.0,3.0,0.0,326.0,133.0,169.0,9.0,0.0,32.2,0.0,0.0,84.15,0.0,51.5,0.0,4.75,0.0,0.0,51.5,0.0,4.75,0.0
24.0,231.39999999999998,65.05,65.05,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,3.0,4.0,0.0,332.0,132.0,159.0,10.0,6.45,52.0,16.1,42.0,114.85,0.0,0.0,26.95,0.0,38.1,0.0,0.0,26.95,0.0,38.1
25.0,218.75,363.34999999999997,363.34999999999997,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,46.0,1.0,3.0,0.0,337.0,136.0,146.0,19.0,43.35,0.0,0.0,58.95,116.45,0.0,39.45,312.1,11.8,0.0,0.0,39.45,312.1,11.8,0.0
26.0,20.2,101.8,101.8,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,55.0,2.0,2.0,0.0,325.0,135.0,160.0,15.0,0.0,20.2,0.0,0.0,0.0,85.3,16.5,0.0,0.0,0.0,85.3,16.5,0.0,0.0,0.0
27.0,1149.15,401.3,401.3,5.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,53.0,1.0,3.0,0.0,299.0,130.0,175.0,9.0,75.4,751.0,35.6,242.05,45.1,0.0,289.0,81.15,0.0,31.15,0.0,289.0,81.15,0.0,31.15
28.0,1311.6000000000001,497.35,497.35,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,39.0,4.0,3.0,0.0,314.0,148.0,165.0,13.0,37.75,83.95,0.0,0.0,1189.9,41.8,89.3,37.55,191.35,137.35,41.8,89.3,37.55,191.35,137.35
29.0,235.0,342.5,342.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,55.0,1.0,3.0,0.0,281.0,133.0,137.0,7.0,0.0,0.0,0.0,30.8,204.2,0.0,0.0,0.0,0.0,342.5,0.0,0.0,0.0,0.0,342.5
30.0,438.15,294.75,294.75,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,55.0,1.0,1.0,0.0,307.0,132.0,155.0,14.0,0.0,0.0,172.6,237.65,27.9,230.25,64.5,0.0,0.0,0.0,230.25,64.5,0.0,0.0,0.0
31.0,1700.65,1362.3999999999999,1362.3999999999999,7.0,1.0,3.0,0.0,4.0,6.0,2.0,0.0,74.0,5.0,6.0,0.0,651.0,276.0,650.0,13.0,0.0,683.45,526.45,419.75,71.0,0.0,602.9,141.5,618.0,0.0,0.0,602.9,141.5,618.0,0.0
32.0,352.15,300.8,300.8,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,67.0,15.0,4.0,0.0,637.0,292.0,164.0,10.0,29.85,0.0,39.65,185.9,96.75,0.0,8.4,180.4,112.0,0.0,0.0,8.4,180.4,112.0,0.0
33.0,2440.2499999999995,101.7,101.7,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,75.0,13.0,8.0,0.0,694.0,261.0,177.0,8.0,123.15,2129.8,0.0,0.0,187.3,34.45,0.0,0.0,0.0,67.25,34.45,0.0,0.0,0.0,67.25
34.0,412.55,749.6999999999999,749.6999999999999,1.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,76.0,7.0,6.0,0.0,512.0,208.0,185.0,7.0,0.0,354.5,0.0,58.05,0.0,42.0,481.45,114.9,111.35,0.0,42.0,481.45,114.9,111.35,0.0
35.0,368.3,254.35,254.35,6.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,54.0,6.0,1.0,0.0,350.0,135.0,155.0,5.0,0.0,33.55,108.69999999999999,80.05,146.0,0.0,71.45,19.65,104.05,59.2,0.0,71.45,19.65,104.05,59.2
36.0,337.9,279.79999999999995,279.79999999999995,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,57.0,2.0,2.0,0.0,338.0,146.0,187.0,7.0,40.9,39.3,47.3,104.80000000000001,105.6,176.45,0.0,0.0,103.35,0.0,176.45,0.0,0.0,103.35,0.0
37.0,498.7,362.1,362.1,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,56.0,6.0,4.0,0.0,370.0,141.0,186.0,16.0,87.6,251.85,70.2,35.15,53.9,0.0,222.35,0.0,139.75,0.0,0.0,222.35,0.0,139.75,0.0
38.0,140.0,185.3,185.3,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,3.0,4.0,0.0,349.0,177.0,186.0,14.0,0.0,99.3,0.0,40.7,0.0,70.1,0.0,115.2,0.0,0.0,70.1,0.0,115.2,0.0,0.0
39.0,308.1,137.5,137.5,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,5.0,1.0,0.0,346.0,138.0,133.0,15.0,0.0,38.8,269.3,0.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,0.0,0.0,0.0,137.5
40.0,46.75,255.3,255.3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,47.0,3.0,1.0,0.0,317.0,125.0,162.0,11.0,0.0,46.75,0.0,0.0,0.0,0.0,1.6,0.0,0.0,253.7,0.0,1.6,0.0,0.0,253.7
41.0,218.95000000000002,226.84999999999997,226.84999999999997,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,50.0,3.0,3.0,0.0,321.0,144.0,143.0,14.0,0.0,102.2,45.85,0.0,70.9,0.0,134.75,0.0,92.1,0.0,0.0,134.75,0.0,92.1,0.0
42.0,507.45,213.10000000000002,213.10000000000002,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,52.0,3.0,5.0,0.0,341.0,147.0,173.0,10.0,0.0,377.0,0.0,130.45,0.0,0.0,189.8,0.0,23.3,0.0,0.0,189.8,0.0,23.3,0.0
43.0,99.80000000000001,47.6,47.6,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,4.0,1.0,0.0,352.0,142.0,172.0,12.0,0.0,16.25,0.0,83.55000000000001,0.0,47.6,0.0,0.0,0.0,0.0,47.6,0.0,0.0,0.0,0.0
