test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
305.0,10436.75,2131.95,42051.95,2.0,4.0,4.0,0.0,4.0,0.0,2.0,1.0,194.0,115.0,319.0,4.0,587.0,156.0,362.0,9.0,51.6,8815.65,346.9,0.0,1222.6,238.15,1629.3,0.0,207.35,57.150000000000006,8238.15,10289.3,7650.0,7777.35,8097.15
306.0,6137.0,659.4,8149.4,2.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,176.0,84.0,24.0,1.0,568.0,184.0,158.0,18.0,2881.75,2583.8,0.0,0.0,671.45,349.55,84.75,47.45,41.55,136.1,1969.55,1484.75,1487.45,1291.55,1916.1
307.0,1611.4,785.65,1685.65,2.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,52.0,45.0,20.0,1.0,713.0,228.0,134.0,10.0,0.0,0.0,0.0,1577.65,33.75,191.1,262.34999999999997,102.2,141.15,88.85,241.1,562.3499999999999,452.2,291.15,138.85
308.0,2943.6499999999996,577.5,577.5,1.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,53.0,29.0,17.0,1.0,534.0,163.0,139.0,11.0,1283.85,0.0,1600.0,59.8,0.0,0.0,106.80000000000001,0.0,133.65,337.05,0.0,106.80000000000001,0.0,133.65,337.05
309.0,353.54999999999995,249.55,249.55,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,102.0,12.0,9.0,2.0,309.0,114.0,155.0,14.0,314.54999999999995,0.0,0.0,0.0,39.0,0.0,0.0,0.0,249.55,0.0,0.0,0.0,0.0,249.55,0.0
310.0,742.45,298.15,3598.15,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,104.0,20.0,36.0,6.0,299.0,105.0,144.0,8.0,71.1,0.0,0.0,574.7,96.65,60.25,46.85,0.0,166.55,24.5,1110.25,896.85,650.0,416.55,524.5
311.0,1766.85,380.5,380.5,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,66.0,6.0,12.0,1.0,347.0,139.0,158.0,14.0,0.0,47.7,0.0,119.15,1600.0,331.45,0.0,11.25,0.0,37.8,331.45,0.0,11.25,0.0,37.8
312.0,2820.9500000000003,63.15,63.15,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,58.0,11.0,7.0,1.0,368.0,131.0,169.0,12.0,51.75,1700.6,574.7,43.65,450.25,0.0,63.15,0.0,0.0,0.0,0.0,63.15,0.0,0.0,0.0
313.0,7974.900000000001,328.2,328.2,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,53.0,21.0,10.0,1.0,309.0,124.0,159.0,6.0,7519.1,455.8,0.0,0.0,0.0,0.0,0.0,191.95,0.0,136.25,0.0,0.0,191.95,0.0,136.25
314.0,3186.6000000000004,293.05,1343.05,6.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,56.0,38.0,22.0,1.0,374.0,100.0,153.0,11.0,1600.0,88.8,70.4,92.69999999999999,1334.7,139.0,0.0,3.05,35.4,115.6,439.0,200.0,253.05,235.4,215.6
315.0,8580.65,101.95,101.95,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,61.0,13.0,9.0,0.0,293.0,142.0,169.0,12.0,0.0,0.0,0.0,8580.65,0.0,0.0,0.0,24.5,0.0,77.45,0.0,0.0,24.5,0.0,77.45
316.0,1724.75,682.1999999999999,682.1999999999999,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,60.0,7.0,7.0,0.0,349.0,127.0,153.0,10.0,1500.0,0.0,32.5,0.0,192.25,100.4,39.1,0.0,472.15,70.55000000000001,100.4,39.1,0.0,472.15,70.55000000000001
317.0,47.0,295.6,295.6,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,77.0,26.0,9.0,1.0,335.0,124.0,161.0,15.0,47.0,0.0,0.0,0.0,0.0,28.0,0.0,121.15,0.0,146.45,28.0,0.0,121.15,0.0,146.45
