test_day,gain_value,loss_value,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg
107.0,509.65,31.15,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,6.0,19.0,3.0,365.0,140.0,179.0,7.0
108.0,1576.2,93.65,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,61.0,4.0,14.0,0.0,391.0,167.0,172.0,6.0
109.0,40.2,192.2,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,57.0,7.0,17.0,1.0,332.0,140.0,165.0,17.0
110.0,498.65,131.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,42.0,4.0,22.0,2.0,365.0,159.0,157.0,12.0
111.0,0.0,341.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,54.0,6.0,16.0,3.0,324.0,128.0,165.0,15.0
112.0,42.3,395.9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,60.0,2.0,21.0,2.0,364.0,120.0,158.0,12.0
113.0,33.15,128.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,5.0,21.0,3.0,353.0,155.0,178.0,9.0
114.0,1089.1000000000001,320.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,51.0,6.0,9.0,0.0,338.0,149.0,148.0,8.0
115.0,136.89999999999998,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,12.0,1.0,339.0,120.0,160.0,11.0
116.0,249.10000000000002,284.75,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,57.0,3.0,6.0,4.0,350.0,124.0,164.0,7.0
117.0,3305.1499999999996,151.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,53.0,7.0,11.0,3.0,358.0,146.0,164.0,12.0
118.0,31.55,134.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,4.0,11.0,1.0,364.0,124.0,160.0,6.0
