test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
130.0,692.7,511.74999999999994,511.74999999999994,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,62.0,6.0,15.0,0.0,354.0,149.0,168.0,5.0,0.0,649.7,0.0,0.0,43.0,176.2,0.0,159.2,146.45,29.9,176.2,0.0,159.2,146.45,29.9
131.0,0.0,300.3,300.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,48.0,5.0,23.0,1.0,315.0,120.0,152.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,261.4,0.0,0.0,0.0,38.9,261.4
132.0,652.3499999999999,94.8,94.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,68.0,7.0,9.0,1.0,332.0,116.0,156.0,7.0,0.0,0.0,44.3,0.0,608.05,94.8,0.0,0.0,0.0,0.0,94.8,0.0,0.0,0.0,0.0
133.0,1128.8500000000001,489.9,489.9,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,62.0,5.0,19.0,1.0,336.0,130.0,165.0,10.0,50.95,0.0,1077.9,0.0,0.0,219.3,82.65,0.0,187.95,0.0,219.3,82.65,0.0,187.95,0.0
134.0,1105.8999999999999,411.0,411.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,68.0,4.0,18.0,0.0,374.0,156.0,174.0,17.0,0.0,47.0,0.0,37.3,1021.6,55.2,255.4,0.0,69.25,31.15,55.2,255.4,0.0,69.25,31.15
135.0,7599.749999999999,558.85,558.85,4.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,51.0,2.0,13.0,0.0,306.0,123.0,139.0,21.0,4500.0,2267.45,28.5,0.0,803.8,81.75,0.0,8.15,153.65,315.3,81.75,0.0,8.15,153.65,315.3
136.0,33.3,128.95,128.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,4.0,17.0,3.0,331.0,141.0,162.0,12.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,128.95,0.0,0.0,0.0,0.0,128.95,0.0
137.0,0.0,84.3,84.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,55.0,4.0,17.0,1.0,341.0,141.0,128.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,57.25,0.0,0.0,27.05,0.0,57.25,0.0,0.0,27.05
138.0,2004.85,605.5999999999999,605.5999999999999,3.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,42.0,5.0,16.0,3.0,351.0,152.0,163.0,5.0,942.85,0.0,0.0,89.55,972.45,0.0,427.75,177.85,0.0,0.0,0.0,427.75,177.85,0.0,0.0
139.0,0.0,473.85,473.85,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,60.0,4.0,16.0,3.0,322.0,120.0,165.0,10.0,0.0,0.0,0.0,0.0,0.0,44.05,0.0,0.0,0.0,429.8,44.05,0.0,0.0,0.0,429.8
140.0,4736.9,740.5500000000001,740.5500000000001,2.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,41.0,5.0,18.0,3.0,318.0,120.0,148.0,16.0,205.45,4500.0,0.0,0.0,31.45,0.0,342.25,398.3,0.0,0.0,0.0,342.25,398.3,0.0,0.0
141.0,1041.7,418.15000000000003,418.15000000000003,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,59.0,3.0,13.0,0.0,320.0,127.0,140.0,12.0,1041.7,0.0,0.0,0.0,0.0,68.2,138.45,198.5,13.0,0.0,68.2,138.45,198.5,13.0,0.0
142.0,0.0,192.29999999999998,192.29999999999998,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,59.0,6.0,14.0,0.0,382.0,141.0,161.0,11.0,0.0,0.0,0.0,0.0,0.0,163.39999999999998,0.0,0.0,28.9,0.0,163.39999999999998,0.0,0.0,28.9,0.0
