test_day,invest
393.0,460921.0
393.0,460926.0
393.0,460930.0
393.0,460936.0
393.0,460961.0
393.0,460966.0
393.0,460972.0
393.0,460978.0
393.0,460991.0
393.0,460994.0
393.0,461001.0
393.0,461010.0
393.0,461033.0
393.0,461040.0
393.0,461060.0
393.0,461105.0
393.0,461114.0
393.0,461118.0
393.0,461122.0
393.0,461124.0
393.0,461128.0
393.0,461164.0
393.0,461172.0
393.0,461179.0
393.0,461211.0
393.0,461212.0
393.0,461221.0
393.0,461231.0
393.0,461239.0
393.0,461248.0
393.0,461265.0
393.0,461271.0
393.0,461273.0
393.0,461299.0
393.0,461305.0
393.0,461336.0
393.0,461341.0
393.0,461356.0
393.0,461382.0
393.0,461387.0
393.0,461403.0
393.0,461407.0
393.0,461444.0
393.0,461450.0
393.0,461478.0
393.0,461481.0
393.0,461495.0
393.0,461496.0
393.0,461521.0
393.0,461540.0
393.0,461541.0
393.0,461564.0
393.0,461584.0
393.0,461589.0
393.0,461593.0
393.0,461598.0
393.0,461609.0
393.0,461613.0
