test_day,gain_value,loss_value,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg
335.0,114.94999999999999,409.15000000000003,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,59.0,20.0,8.0,1.0,318.0,118.0,162.0,8.0
336.0,176.75,1176.0000000000002,2.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,89.0,32.0,8.0,0.0,626.0,237.0,620.0,11.0
337.0,30.75,264.6,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,77.0,41.0,10.0,0.0,668.0,245.0,163.0,9.0
338.0,2364.45,789.9000000000001,4.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,72.0,26.0,15.0,0.0,676.0,257.0,163.0,14.0
339.0,298.6,628.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,95.0,23.0,11.0,0.0,510.0,185.0,150.0,9.0
340.0,0.0,215.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,8.0,9.0,0.0,346.0,132.0,154.0,17.0
341.0,277.25,133.75,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,65.0,13.0,14.0,1.0,339.0,145.0,178.0,20.0
342.0,317.40000000000003,193.8,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,54.0,12.0,14.0,0.0,342.0,137.0,162.0,15.0
343.0,1324.2500000000002,513.25,3.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,53.0,10.0,13.0,1.0,365.0,120.0,147.0,10.0
344.0,638.85,168.5,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,51.0,7.0,5.0,1.0,354.0,134.0,157.0,17.0
345.0,746.15,219.85,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,46.0,9.0,12.0,0.0,365.0,139.0,159.0,8.0
346.0,360.15000000000003,292.9,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,64.0,11.0,18.0,0.0,349.0,114.0,175.0,17.0
347.0,145.05,187.8,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,7.0,11.0,1.0,346.0,153.0,170.0,8.0
348.0,3952.2,52.2,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,59.0,3.0,13.0,0.0,373.0,129.0,171.0,10.0
349.0,884.05,228.39999999999998,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,68.0,9.0,15.0,2.0,389.0,126.0,166.0,21.0
350.0,48.65,43.25,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,71.0,6.0,13.0,1.0,331.0,129.0,169.0,16.0
351.0,5780.2,418.8,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,50.0,3.0,12.0,0.0,358.0,137.0,160.0,7.0
352.0,883.2,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,14.0,0.0,341.0,133.0,174.0,12.0
353.0,4529.1,511.65000000000003,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,63.0,4.0,11.0,1.0,358.0,137.0,166.0,9.0
354.0,1395.8000000000002,227.85,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,56.0,3.0,7.0,0.0,370.0,142.0,142.0,7.0
355.0,507.9,119.1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,59.0,2.0,9.0,1.0,328.0,117.0,153.0,13.0
356.0,901.85,148.7,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,69.0,7.0,10.0,0.0,376.0,135.0,166.0,15.0
357.0,966.8,102.89999999999999,4.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,52.0,5.0,14.0,1.0,339.0,150.0,155.0,4.0
358.0,5783.650000000001,321.85,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,54.0,5.0,10.0,1.0,376.0,154.0,179.0,15.0
359.0,189.7,446.15000000000003,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,66.0,3.0,6.0,1.0,376.0,139.0,151.0,13.0
360.0,1134.25,53.65,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,78.0,3.0,8.0,0.0,385.0,151.0,158.0,10.0
361.0,1092.3500000000001,127.1,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,66.0,4.0,16.0,0.0,366.0,145.0,179.0,20.0
362.0,54.45,38.1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,1.0,6.0,0.0,362.0,151.0,156.0,17.0
363.0,4500.0,253.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,57.0,4.0,15.0,0.0,342.0,168.0,149.0,12.0
364.0,104.95,52.900000000000006,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,56.0,6.0,12.0,0.0,359.0,147.0,189.0,13.0
365.0,2573.7,571.3499999999999,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,58.0,4.0,17.0,0.0,324.0,130.0,161.0,9.0
366.0,17826.7,693.2500000000001,2.0,0.0,3.0,1.0,4.0,0.0,2.0,1.0,202.0,101.0,8.0,3.0,567.0,183.0,652.0,13.0
367.0,64699.85,643.95,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,131.0,54.0,16.0,2.0,638.0,209.0,161.0,18.0
368.0,3452.45,526.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,106.0,48.0,9.0,2.0,637.0,249.0,155.0,11.0
369.0,35.9,204.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,16.0,8.0,0.0,469.0,195.0,163.0,16.0
370.0,999.4000000000001,329.15000000000003,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,62.0,3.0,8.0,2.0,364.0,156.0,159.0,15.0
371.0,1795.0,24.6,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,8.0,0.0,355.0,121.0,178.0,7.0
372.0,0.0,484.2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,48.0,1.0,6.0,0.0,314.0,112.0,166.0,14.0
373.0,0.0,661.2500000000001,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,60.0,3.0,12.0,0.0,345.0,122.0,143.0,9.0
374.0,775.1999999999999,226.20000000000002,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,63.0,3.0,5.0,0.0,382.0,154.0,159.0,15.0
375.0,2010.1499999999999,69.9,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,48.0,6.0,12.0,2.0,327.0,131.0,148.0,13.0
376.0,362.90000000000003,375.3,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,44.0,3.0,10.0,1.0,341.0,130.0,170.0,18.0
377.0,1819.85,24.6,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,57.0,2.0,10.0,3.0,329.0,106.0,167.0,10.0
378.0,1623.5500000000002,411.45,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,60.0,5.0,15.0,0.0,339.0,159.0,152.0,11.0
379.0,648.65,340.9,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,46.0,5.0,12.0,0.0,362.0,126.0,171.0,13.0
380.0,59.8,693.35,2.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,50.0,2.0,12.0,1.0,307.0,123.0,165.0,12.0
381.0,8136.1,247.64999999999998,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,59.0,10.0,14.0,0.0,354.0,142.0,172.0,12.0
382.0,1385.55,318.65,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,54.0,1.0,10.0,1.0,341.0,135.0,159.0,9.0
383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,15.0,1.0,366.0,161.0,147.0,2.0
384.0,70.8,52.15,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,1.0,12.0,0.0,352.0,146.0,162.0,13.0
385.0,2065.5,533.55,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,57.0,5.0,14.0,0.0,337.0,150.0,175.0,10.0
386.0,1155.4,196.29999999999998,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,51.0,1.0,12.0,1.0,325.0,119.0,159.0,13.0
387.0,805.6999999999999,581.85,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,41.0,5.0,15.0,1.0,364.0,133.0,163.0,8.0
388.0,502.75,269.90000000000003,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,55.0,1.0,6.0,1.0,364.0,130.0,143.0,7.0
389.0,0.0,226.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,6.0,11.0,0.0,305.0,132.0,145.0,15.0
390.0,115.45,270.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,59.0,0.0,11.0,1.0,303.0,131.0,158.0,10.0
391.0,1600.0,522.95,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,63.0,2.0,13.0,3.0,347.0,156.0,191.0,13.0
392.0,484.05,337.45,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,54.0,2.0,12.0,0.0,339.0,132.0,163.0,14.0
393.0,1101.3,763.9,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,59.0,3.0,14.0,1.0,351.0,132.0,127.0,13.0
394.0,71.6,76.05,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,61.0,4.0,15.0,0.0,328.0,129.0,165.0,8.0
395.0,0.0,427.4,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,62.0,3.0,11.0,1.0,334.0,135.0,154.0,9.0
396.0,1712.6,348.75,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,58.0,3.0,13.0,0.0,333.0,144.0,159.0,14.0
397.0,3254.2999999999997,427.99999999999994,7.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,81.0,28.0,13.0,2.0,656.0,242.0,654.0,8.0
398.0,2516.5499999999997,245.9,2.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,110.0,26.0,10.0,1.0,662.0,254.0,183.0,9.0
399.0,3281.2000000000003,86.75000000000001,2.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,118.0,29.0,9.0,0.0,619.0,268.0,156.0,12.0
400.0,81.6,236.04999999999998,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,89.0,18.0,13.0,1.0,532.0,183.0,154.0,16.0
401.0,2189.0,206.35000000000002,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,62.0,5.0,9.0,0.0,364.0,130.0,179.0,11.0
402.0,1106.8999999999999,189.20000000000002,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,63.0,1.0,5.0,1.0,366.0,149.0,173.0,13.0
403.0,1547.0,278.55,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,67.0,5.0,9.0,1.0,374.0,139.0,136.0,13.0
404.0,4206.599999999999,298.75,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,47.0,3.0,10.0,1.0,361.0,129.0,137.0,17.0
405.0,1997.0,429.59999999999997,3.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,52.0,5.0,10.0,0.0,357.0,133.0,150.0,7.0
406.0,7547.0,28.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,58.0,3.0,9.0,0.0,363.0,122.0,160.0,11.0
407.0,186.55,820.3499999999999,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,64.0,2.0,11.0,1.0,352.0,146.0,176.0,17.0
408.0,0.0,299.3,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,62.0,2.0,13.0,0.0,385.0,149.0,174.0,17.0
409.0,208.55,489.34999999999997,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,62.0,3.0,15.0,1.0,316.0,144.0,141.0,8.0
410.0,20.15,246.35,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,52.0,5.0,15.0,1.0,352.0,152.0,190.0,11.0
411.0,20.4,1557.7,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,57.0,5.0,12.0,0.0,337.0,161.0,168.0,12.0
412.0,509.65,31.15,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,49.0,6.0,13.0,1.0,361.0,140.0,185.0,9.0
413.0,1576.2,93.65,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,56.0,4.0,6.0,0.0,396.0,167.0,180.0,6.0
414.0,59.300000000000004,173.1,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,58.0,5.0,11.0,0.0,331.0,142.0,171.0,18.0
415.0,383.4,246.25,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,43.0,2.0,15.0,0.0,364.0,161.0,164.0,14.0
416.0,0.0,341.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,54.0,3.0,12.0,2.0,324.0,131.0,169.0,16.0
417.0,42.3,395.9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,61.0,1.0,16.0,1.0,363.0,121.0,163.0,13.0
418.0,33.15,128.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,4.0,14.0,2.0,353.0,156.0,185.0,10.0
419.0,1313.15,96.15,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,54.0,3.0,5.0,0.0,335.0,152.0,152.0,8.0
420.0,136.89999999999998,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,9.0,1.0,346.0,124.0,163.0,11.0
421.0,249.10000000000002,284.75,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,68.0,3.0,6.0,3.0,339.0,124.0,164.0,8.0
422.0,3305.1499999999996,151.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,50.0,4.0,10.0,1.0,361.0,149.0,165.0,14.0
423.0,0.0,166.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,56.0,2.0,5.0,1.0,371.0,126.0,166.0,6.0
424.0,1264.7,447.9,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,66.0,2.0,10.0,1.0,368.0,158.0,149.0,7.0
425.0,1971.6000000000001,136.1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,56.0,8.0,7.0,1.0,362.0,139.0,158.0,12.0
426.0,4586.2,280.84999999999997,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,64.0,5.0,10.0,2.0,371.0,124.0,162.0,12.0
427.0,1566.65,215.75,5.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,81.0,35.0,8.0,2.0,654.0,230.0,627.0,11.0
428.0,146.54999999999998,174.25,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,121.0,20.0,5.0,1.0,646.0,237.0,153.0,15.0
429.0,2577.5999999999995,547.3000000000001,3.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,91.0,27.0,14.0,2.0,684.0,249.0,158.0,11.0
430.0,931.4,614.5,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,85.0,16.0,6.0,1.0,485.0,180.0,165.0,12.0
431.0,853.4,122.05000000000001,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,57.0,4.0,9.0,2.0,322.0,136.0,168.0,9.0
432.0,42.3,266.65,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,54.0,4.0,14.0,1.0,305.0,144.0,147.0,14.0
433.0,13778.55,29.9,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,57.0,5.0,12.0,0.0,340.0,143.0,157.0,13.0
434.0,418.35,134.4,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.0,5.0,17.0,1.0,385.0,119.0,174.0,13.0
435.0,851.9000000000001,352.54999999999995,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,62.0,4.0,13.0,0.0,354.0,151.0,170.0,5.0
436.0,0.0,300.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,46.0,4.0,15.0,0.0,317.0,121.0,160.0,11.0
437.0,652.3499999999999,94.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.0,6.0,5.0,1.0,336.0,117.0,160.0,7.0
438.0,1128.8500000000001,489.9,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,66.0,5.0,15.0,0.0,332.0,130.0,169.0,11.0
439.0,1126.05,390.85,3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,76.0,2.0,12.0,0.0,366.0,158.0,180.0,17.0
440.0,7599.749999999999,558.85,4.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,52.0,2.0,10.0,0.0,305.0,123.0,142.0,21.0
441.0,0.0,162.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,2.0,13.0,2.0,327.0,143.0,166.0,13.0
442.0,0.0,84.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,3.0,12.0,0.0,348.0,142.0,133.0,15.0
443.0,2171.6000000000004,438.85,3.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,42.0,5.0,10.0,1.0,351.0,152.0,169.0,7.0
444.0,44.05,429.8,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,65.0,2.0,12.0,1.0,317.0,122.0,169.0,12.0
445.0,4832.65,644.8000000000001,2.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,44.0,5.0,12.0,2.0,315.0,120.0,154.0,17.0
446.0,1041.7,418.15000000000003,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,62.0,2.0,11.0,0.0,317.0,128.0,142.0,12.0
447.0,0.0,192.29999999999998,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,59.0,6.0,12.0,0.0,382.0,141.0,163.0,11.0
448.0,41.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,8.0,0.0,351.0,149.0,161.0,16.0
449.0,130.0,607.2,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,50.0,3.0,7.0,0.0,326.0,137.0,182.0,10.0
450.0,40.4,278.7,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,52.0,3.0,10.0,1.0,332.0,137.0,178.0,14.0
451.0,216.50000000000003,444.65,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,56.0,2.0,7.0,1.0,394.0,129.0,152.0,10.0
452.0,829.65,266.75,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,61.0,2.0,8.0,2.0,335.0,144.0,159.0,14.0
453.0,0.0,372.25,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,53.0,2.0,12.0,2.0,341.0,137.0,142.0,13.0
454.0,209.05,664.6,5.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,64.0,1.0,9.0,0.0,328.0,131.0,160.0,8.0
455.0,213.29999999999998,448.40000000000003,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,51.0,5.0,9.0,0.0,347.0,142.0,137.0,12.0
456.0,882.0,441.65,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,47.0,2.0,7.0,2.0,377.0,137.0,166.0,19.0
457.0,96.6,220.25,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,60.0,6.0,13.0,1.0,334.0,141.0,146.0,7.0
