test_day,gain_value,loss_value,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg
168.0,664.4000000000001,318.7,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,60.0,5.0,5.0,0.0,337.0,126.0,165.0,14.0
169.0,430.9,195.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,53.0,4.0,4.0,0.0,309.0,136.0,191.0,12.0
170.0,1082.05,357.3,5.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,54.0,2.0,2.0,0.0,317.0,142.0,173.0,8.0
171.0,204.10000000000002,1015.5,5.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,47.0,4.0,3.0,0.0,296.0,143.0,150.0,5.0
172.0,661.05,68.39999999999999,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,57.0,3.0,2.0,0.0,331.0,134.0,192.0,10.0
173.0,194.24999999999997,40.7,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,4.0,3.0,0.0,346.0,157.0,171.0,11.0
174.0,346.85,225.65,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,38.0,3.0,1.0,0.0,307.0,138.0,152.0,7.0
175.0,109.75,33.7,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,2.0,8.0,0.0,353.0,135.0,183.0,11.0
176.0,44.45,503.1,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,40.0,2.0,4.0,0.0,339.0,118.0,150.0,9.0
177.0,128.9,598.0999999999999,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,43.0,3.0,1.0,0.0,330.0,119.0,173.0,11.0
178.0,521.1,401.84999999999997,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,48.0,6.0,1.0,0.0,340.0,140.0,150.0,6.0
179.0,167.2,40.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,7.0,5.0,0.0,334.0,127.0,151.0,10.0
180.0,1070.65,482.6,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,41.0,6.0,4.0,0.0,333.0,138.0,158.0,10.0
181.0,385.8,128.05,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,50.0,3.0,4.0,0.0,302.0,109.0,117.0,9.0
182.0,192.3,261.45,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,54.0,0.0,2.0,0.0,308.0,134.0,175.0,9.0
183.0,1565.6999999999998,915.7,6.0,1.0,2.0,0.0,5.0,4.0,1.0,0.0,78.0,11.0,5.0,0.0,645.0,298.0,677.0,16.0
184.0,526.75,541.55,10.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,65.0,16.0,3.0,0.0,681.0,314.0,175.0,13.0
185.0,441.0,944.0,5.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,75.0,11.0,2.0,0.0,629.0,259.0,177.0,9.0
186.0,176.5,326.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,8.0,3.0,0.0,536.0,192.0,162.0,7.0
187.0,156.35,221.2,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,43.0,2.0,3.0,0.0,342.0,175.0,174.0,9.0
188.0,87.15,230.05,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,3.0,3.0,0.0,347.0,122.0,161.0,12.0
189.0,124.19999999999999,240.79999999999998,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,55.0,5.0,2.0,0.0,303.0,138.0,148.0,10.0
190.0,1189.7,394.44999999999993,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,54.0,3.0,4.0,0.0,331.0,147.0,179.0,15.0
191.0,279.65,159.1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,5.0,3.0,0.0,311.0,139.0,169.0,10.0
192.0,35.2,263.65,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,2.0,2.0,0.0,324.0,115.0,159.0,11.0
193.0,85.15,705.8,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,50.0,2.0,3.0,0.0,310.0,145.0,145.0,10.0
194.0,132.65,732.5,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,43.0,1.0,3.0,0.0,335.0,128.0,181.0,11.0
195.0,972.75,212.75,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,64.0,3.0,2.0,0.0,349.0,138.0,155.0,18.0
196.0,458.0,361.35,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,48.0,1.0,2.0,0.0,360.0,164.0,194.0,13.0
197.0,823.2,367.8,1.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,58.0,1.0,4.0,0.0,344.0,142.0,159.0,21.0
198.0,673.65,52.7,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,4.0,4.0,0.0,336.0,143.0,157.0,13.0
199.0,177.05,202.10000000000002,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,7.0,0.0,0.0,359.0,166.0,155.0,13.0
200.0,315.55,353.84999999999997,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,56.0,3.0,2.0,0.0,361.0,138.0,164.0,11.0
201.0,58.35,449.8,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,50.0,4.0,4.0,0.0,366.0,123.0,175.0,12.0
202.0,431.65000000000003,262.85,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,61.0,1.0,5.0,0.0,341.0,137.0,185.0,13.0
203.0,455.2,270.1,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,47.0,3.0,3.0,0.0,322.0,125.0,146.0,11.0
204.0,825.75,450.05000000000007,5.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,56.0,1.0,3.0,0.0,331.0,128.0,156.0,14.0
205.0,96.55000000000001,189.64999999999998,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,5.0,2.0,0.0,341.0,119.0,144.0,13.0
206.0,133.95,404.80000000000007,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,59.0,5.0,3.0,0.0,330.0,146.0,175.0,12.0
207.0,368.9,432.65,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,53.0,3.0,3.0,0.0,327.0,135.0,154.0,12.0
208.0,186.39999999999998,257.35,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,42.0,4.0,2.0,0.0,329.0,131.0,163.0,11.0
209.0,140.2,307.55,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.0,5.0,5.0,0.0,344.0,151.0,159.0,11.0
210.0,700.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,2.0,7.0,0.0,333.0,128.0,159.0,10.0
211.0,554.75,125.8,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,57.0,4.0,1.0,0.0,332.0,131.0,169.0,13.0
212.0,95.0,269.7,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,44.0,2.0,7.0,0.0,342.0,140.0,166.0,9.0
213.0,1967.3000000000002,1667.8499999999997,7.0,3.0,1.0,0.0,11.0,4.0,3.0,1.0,69.0,9.0,0.0,0.0,641.0,292.0,679.0,10.0
214.0,0.0,340.34999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,45.0,17.0,1.0,0.0,644.0,315.0,144.0,12.0
215.0,1013.55,716.75,5.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,78.0,12.0,7.0,0.0,640.0,262.0,166.0,18.0
216.0,342.95,791.2499999999999,9.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,70.0,6.0,3.0,0.0,501.0,182.0,152.0,15.0
217.0,174.05,274.7,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,51.0,0.0,3.0,0.0,317.0,127.0,165.0,8.0
218.0,198.7,119.75,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,4.0,4.0,0.0,315.0,143.0,172.0,11.0
219.0,747.45,164.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,48.0,4.0,5.0,0.0,324.0,151.0,168.0,6.0
220.0,655.7500000000001,333.54999999999995,4.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,45.0,3.0,3.0,0.0,310.0,117.0,158.0,15.0
221.0,91.05000000000001,101.64999999999999,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,51.0,5.0,3.0,0.0,287.0,139.0,145.0,13.0
222.0,83.5,276.45,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,6.0,3.0,0.0,313.0,120.0,152.0,10.0
223.0,188.75,272.85,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,52.0,3.0,3.0,0.0,333.0,132.0,170.0,10.0
224.0,55.35,985.3999999999999,3.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,49.0,1.0,2.0,0.0,338.0,161.0,163.0,12.0
225.0,374.20000000000005,415.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,44.0,3.0,6.0,0.0,331.0,133.0,172.0,7.0
226.0,31.450000000000003,270.65,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,45.0,1.0,2.0,0.0,340.0,135.0,165.0,10.0
227.0,1613.9,53.599999999999994,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,52.0,4.0,5.0,0.0,340.0,124.0,188.0,8.0
228.0,59.9,744.3499999999999,2.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,47.0,3.0,2.0,0.0,326.0,114.0,159.0,13.0
229.0,159.95,447.35,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,54.0,1.0,2.0,0.0,306.0,133.0,144.0,7.0
230.0,75.5,306.6,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,55.0,3.0,4.0,0.0,320.0,136.0,147.0,7.0
231.0,70.65,398.25,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,55.0,0.0,3.0,0.0,336.0,126.0,174.0,10.0
232.0,0.0,487.9,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,45.0,2.0,5.0,0.0,376.0,155.0,158.0,14.0
233.0,0.0,349.15,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,62.0,4.0,3.0,0.0,303.0,148.0,117.0,11.0
234.0,227.95000000000002,563.25,5.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,62.0,0.0,4.0,0.0,354.0,132.0,150.0,7.0
235.0,552.9,717.8,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,42.0,2.0,2.0,0.0,320.0,130.0,153.0,12.0
236.0,154.45,399.7,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,52.0,2.0,6.0,0.0,352.0,122.0,170.0,20.0
237.0,71.44999999999999,123.25,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,53.0,2.0,2.0,0.0,305.0,141.0,147.0,10.0
238.0,2291.1,212.75,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,61.0,8.0,1.0,0.0,321.0,119.0,151.0,13.0
239.0,197.7,506.65000000000003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,60.0,3.0,2.0,0.0,334.0,147.0,150.0,7.0
240.0,461.45000000000005,190.55,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,55.0,1.0,2.0,0.0,325.0,121.0,155.0,12.0
241.0,213.55,135.85000000000002,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,5.0,1.0,0.0,329.0,158.0,154.0,12.0
242.0,85.85,903.8,3.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,40.0,2.0,4.0,0.0,335.0,151.0,159.0,10.0
243.0,422.35,121.2,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,2.0,7.0,0.0,349.0,136.0,183.0,16.0
244.0,698.8,868.4000000000001,6.0,2.0,1.0,0.0,5.0,1.0,3.0,0.0,74.0,17.0,3.0,0.0,656.0,275.0,659.0,7.0
245.0,545.95,70.1,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,69.0,12.0,1.0,0.0,621.0,314.0,164.0,13.0
